max ch1,min ch1,mean ch1,mode ch1,max ch2,min ch2,mean ch2,mode ch2,max ch3,min ch3,mean ch3,mode ch3,max ch4,min ch4,mean ch4,mode ch4,label
155.1,-52.5,47.9,18.7,114.7,-49.1,30.1,-27.5,171.8,-57.0,49.0,3.1,30.3,-105.3,-33.5,-83.1,99.0
128.7,-34.6,48.4,18.7,105.9,-49.1,30.3,-30.4,139.0,-45.6,49.3,3.1,30.3,-89.3,-31.6,-83.1,99.0
137.2,-34.6,49.6,110.1,105.9,-49.1,31.0,-30.4,139.0,-45.6,50.7,-25.6,31.7,-89.3,-30.5,-8.9,99.0
137.2,-34.6,50.0,110.1,113.3,-42.8,31.9,-30.4,141.3,-45.6,51.0,-25.6,31.7,-89.3,-29.4,-82.6,99.0
137.2,-34.6,49.9,-19.2,113.3,-42.8,32.2,-30.4,141.3,-45.6,51.3,25.0,31.7,-89.3,-28.9,-80.8,99.0
137.2,-34.6,51.1,-19.2,113.3,-42.8,33.0,1.4,152.3,-45.6,52.6,25.0,49.3,-93.2,-27.6,-79.1,99.0
149.0,-34.6,53.9,-19.2,114.0,-42.8,33.6,1.4,157.6,-45.6,54.5,-25.1,55.3,-93.2,-26.5,-77.0,99.0
175.0,-56.6,55.3,-19.2,146.4,-68.6,34.6,1.4,183.4,-63.5,56.0,-20.4,66.5,-111.2,-25.8,-76.8,99.0
185.6,-58.5,54.0,17.8,168.0,-71.9,34.3,1.4,195.4,-67.8,55.4,-20.4,68.7,-111.2,-26.5,-76.8,99.0
185.6,-61.9,52.8,17.8,168.0,-71.9,33.5,4.6,195.4,-69.5,54.2,-36.1,68.7,-111.2,-26.3,-61.3,99.0
185.6,-61.9,51.9,17.8,168.0,-71.9,32.8,4.6,195.4,-69.5,54.3,-36.1,68.7,-111.2,-27.0,-89.8,99.0
185.6,-61.9,49.5,17.8,168.0,-71.9,32.0,4.6,195.4,-69.5,52.8,-40.1,68.7,-111.2,-28.2,-91.9,99.0
185.6,-61.9,46.2,-51.7,168.0,-71.9,31.1,-43.5,195.4,-69.5,50.7,135.8,75.6,-111.2,-28.6,-88.1,99.0
185.6,-61.9,45.6,-51.7,168.0,-71.9,30.8,-43.5,195.4,-69.5,50.7,-40.1,100.8,-122.4,-24.5,-91.9,99.0
158.7,-61.9,46.5,-41.5,130.4,-65.9,30.7,-43.5,172.4,-69.5,51.7,-40.1,100.8,-122.4,-27.2,-91.9,99.0
158.7,-68.1,46.3,-41.5,130.4,-69.3,30.8,-42.8,172.4,-69.4,53.0,-39.7,100.8,-122.4,-29.0,1.5,99.0
158.7,-68.1,48.0,-45.7,130.4,-69.3,31.9,-48.2,172.4,-69.4,54.2,-41.9,100.8,-122.4,-28.0,16.6,99.0
158.7,-68.1,51.3,-45.7,130.4,-69.3,32.8,-48.2,172.4,-69.4,56.4,141.7,100.8,-122.4,-26.9,-57.9,99.0
158.7,-68.1,53.1,-45.7,134.1,-75.2,33.2,-48.2,172.4,-69.4,58.1,5.7,100.8,-122.4,-26.6,-57.9,99.0
158.7,-68.1,52.5,-45.7,134.1,-75.2,32.3,-48.2,172.4,-69.4,56.7,5.7,50.3,-119.2,-30.4,17.2,99.0
156.3,-68.1,50.2,-45.7,134.1,-75.2,32.1,-48.2,170.2,-69.4,56.0,5.7,76.6,-114.6,-25.1,17.2,99.0
156.3,-48.4,50.8,-26.7,134.1,-75.2,32.3,-48.2,164.6,-60.8,55.1,5.7,76.6,-98.4,-16.3,17.2,99.0
148.3,-47.6,50.3,-23.1,134.1,-75.2,32.2,25.8,161.6,-60.8,54.5,5.7,76.6,-95.9,-11.1,17.2,99.0
147.6,-47.6,48.2,-23.1,134.1,-75.2,32.0,25.8,161.6,-60.8,53.7,-22.9,76.6,-95.9,-7.7,17.2,99.0
136.8,-47.6,47.1,73.0,117.2,-49.0,31.7,25.8,148.8,-42.1,52.1,-22.9,76.6,-95.9,-5.1,17.2,99.0
136.8,-47.6,46.3,73.0,117.2,-49.0,31.6,25.8,148.8,-42.1,52.0,-22.9,76.6,-95.9,-2.9,-50.7,99.0
136.8,-39.0,47.3,-14.6,117.2,-49.0,30.9,-33.3,146.0,-41.4,51.6,-20.9,75.1,-72.0,-2.8,-50.7,99.0
147.0,-38.4,49.1,-14.6,118.7,-49.0,32.1,-15.5,154.4,-35.2,54.2,17.5,68.9,-117.0,-8.8,-56.8,99.0
147.0,-38.4,49.5,-14.6,118.7,-49.0,32.7,-23.4,154.4,-30.7,54.8,17.5,60.1,-137.4,-21.5,-77.9,99.0
147.0,-37.7,49.6,-16.5,118.7,-41.0,32.9,-15.5,154.4,-64.8,53.5,4.2,60.1,-137.4,-30.0,-87.6,99.0
151.2,-42.7,50.5,-17.0,126.2,-51.5,33.3,-15.5,158.1,-64.8,54.5,4.2,60.1,-137.4,-34.7,-87.6,99.0
164.5,-44.8,52.6,-17.0,129.3,-58.2,34.0,-15.5,166.3,-64.8,57.4,4.2,96.5,-137.4,-30.8,-89.9,99.0
164.5,-44.8,53.9,-17.0,129.3,-60.9,34.2,-9.6,166.3,-64.8,58.3,26.8,96.5,-137.4,-26.9,-89.9,99.0
164.5,-44.8,51.6,-20.0,129.3,-60.9,33.1,-38.9,166.3,-64.8,55.8,26.8,96.5,-137.4,-24.6,-89.9,99.0
164.5,-44.8,50.3,-23.6,129.3,-60.9,32.3,-38.9,166.3,-64.8,54.7,-25.1,96.5,-126.2,-14.3,-89.9,99.0
164.5,-44.8,49.5,-23.6,129.3,-60.9,31.4,68.3,166.3,-44.6,53.5,-25.1,96.5,-98.6,-7.2,-45.5,99.0
164.5,-44.8,48.3,104.6,129.3,-60.9,30.0,-7.8,166.3,-44.6,52.2,-23.0,96.5,-91.9,-3.5,-58.0,99.0
132.8,-32.2,46.8,104.6,106.4,-60.9,29.0,-7.8,146.8,-44.6,49.8,-23.0,72.5,-72.3,-7.6,39.3,99.0
133.2,-32.2,46.8,104.6,111.8,-45.5,29.8,-7.8,146.7,-34.4,50.0,-21.3,61.4,-72.3,-10.6,-64.2,99.0
133.6,-34.4,48.4,-10.4,111.8,-42.1,30.2,-7.8,146.7,-34.4,51.6,-19.9,61.4,-72.3,-11.1,-57.0,99.0
133.6,-45.2,48.9,-10.4,111.8,-56.7,29.4,-31.9,146.7,-44.5,51.7,-19.9,61.4,-75.4,-11.9,-57.0,99.0
133.6,-45.2,48.7,-10.4,111.8,-56.7,28.5,-33.5,146.7,-44.5,51.7,-24.7,61.4,-75.4,-12.6,-64.2,99.0
139.5,-45.2,49.3,-10.4,111.8,-56.7,29.4,-38.8,146.7,-44.5,51.3,-24.7,61.4,-96.3,-15.7,-64.2,99.0
139.5,-45.2,48.9,-8.6,111.8,-56.7,29.3,-38.8,146.7,-44.5,51.2,-13.4,56.0,-96.3,-17.3,-62.2,99.0
139.5,-45.2,47.0,-28.0,110.5,-56.7,28.4,-38.8,146.6,-44.5,50.1,-24.7,56.0,-96.3,-18.0,-62.2,2.0
139.5,-45.2,46.6,-28.0,110.5,-56.7,27.5,-38.8,141.3,-44.5,49.2,-4.4,54.5,-96.3,-18.3,-62.2,2.0
139.5,-40.7,45.8,-28.0,110.5,-53.2,26.9,-38.8,135.0,-42.3,48.5,-4.4,54.7,-96.3,-18.6,-62.2,2.0
139.5,-32.9,46.9,-20.0,112.7,-46.7,28.5,-38.8,137.9,-42.3,50.1,-4.4,54.7,-96.3,-17.7,-62.2,2.0
132.7,-32.9,45.7,-20.0,112.7,-50.8,27.6,-22.9,141.5,-34.1,49.7,-4.4,54.7,-75.8,-15.2,-5.4,2.0
134.8,-29.8,46.8,-20.0,112.7,-50.8,28.0,79.2,142.2,-34.1,50.5,-4.4,56.9,-75.8,-13.1,-5.4,2.0
139.8,-38.1,46.9,-23.6,114.5,-53.5,27.5,79.2,142.2,-46.6,49.5,-4.4,56.9,-75.8,-13.7,-5.4,2.0
139.8,-38.1,46.7,-23.6,114.5,-53.5,27.9,-42.4,142.2,-46.6,49.2,120.5,56.9,-75.8,-14.1,-5.4,2.0
139.8,-38.1,47.2,-23.6,114.5,-53.5,28.6,-38.8,142.2,-46.6,49.5,120.5,56.9,-74.5,-14.0,-70.9,2.0
142.8,-38.1,48.4,-23.6,114.5,-53.5,29.5,-33.7,147.4,-46.6,50.7,120.5,56.9,-108.2,-16.3,-23.2,2.0
142.8,-38.1,48.9,-14.3,114.5,-53.5,29.5,-33.7,147.4,-46.6,51.3,-22.7,56.9,-108.2,-19.6,-59.0,2.0
142.8,-38.1,47.7,-14.3,114.5,-53.5,29.1,82.5,147.4,-46.6,50.2,-22.7,54.9,-146.6,-29.1,-70.9,2.0
142.8,-37.4,48.5,-14.3,119.3,-48.7,29.7,68.1,147.4,-39.0,51.0,-0.8,54.9,-146.6,-29.2,-65.6,2.0
142.8,-35.0,50.7,-14.3,124.9,-46.5,31.9,-20.8,154.1,-33.3,53.9,-0.8,54.9,-146.6,-29.6,-64.1,2.0
142.8,-46.2,50.4,-5.3,124.9,-57.3,31.4,-25.7,154.1,-38.1,53.7,-0.8,54.9,-146.6,-32.1,-92.2,99.0
139.3,-53.0,48.6,-8.3,124.9,-73.2,29.3,-25.7,154.1,-55.2,51.8,-18.4,62.5,-146.6,-29.7,-15.6,99.0
139.3,-53.0,47.5,-32.4,124.9,-73.2,28.1,22.8,154.1,-55.2,50.7,31.7,62.5,-146.6,-36.5,-15.6,99.0
142.2,-53.0,49.3,-32.4,124.9,-73.2,29.2,-23.9,154.1,-55.2,52.3,31.7,62.5,-136.8,-33.1,-15.6,1.0
142.2,-53.0,49.7,-32.4,124.9,-73.2,29.1,22.8,154.1,-55.2,52.5,31.7,62.5,-136.8,-36.8,-15.6,1.0
142.2,-53.0,47.3,26.0,107.8,-73.2,26.6,22.8,147.9,-55.2,49.8,31.7,62.5,-136.8,-37.8,-15.6,1.0
142.2,-53.0,47.9,26.0,107.8,-73.2,26.8,22.8,147.9,-55.2,50.0,31.7,62.5,-136.8,-37.0,4.6,1.0
142.2,-37.2,48.7,26.0,112.4,-57.9,28.6,77.4,147.9,-41.8,51.5,0.8,46.9,-136.8,-39.3,-93.1,1.0
142.5,-40.4,50.2,-24.8,121.4,-54.0,30.5,-3.7,154.9,-38.0,53.1,0.8,46.9,-117.7,-34.1,-64.2,1.0
147.7,-40.4,49.8,-24.8,121.4,-54.0,30.5,-3.7,158.4,-38.0,52.9,109.5,46.9,-117.7,-31.0,-64.2,1.0
147.7,-40.4,49.5,-24.8,121.4,-54.0,30.4,-3.7,158.4,-38.0,53.1,119.8,46.9,-117.7,-28.3,-64.2,1.0
147.7,-40.7,48.7,-24.8,121.4,-54.0,30.2,76.4,158.4,-38.0,53.0,119.8,46.9,-117.7,-29.4,-62.2,1.0
147.7,-40.7,48.4,-19.1,121.4,-54.0,30.7,-31.5,158.4,-38.0,53.7,-20.8,46.9,-117.7,-27.6,-62.2,1.0
147.7,-40.7,46.7,-19.1,121.4,-54.0,28.7,-31.5,158.4,-38.0,52.0,-20.8,42.8,-117.7,-26.6,-62.2,1.0
147.7,-40.7,45.8,-15.4,112.6,-49.0,27.9,-32.2,158.4,-35.7,51.4,-13.9,42.8,-110.0,-24.7,-62.2,1.0
129.8,-40.7,45.0,-15.4,102.3,-49.0,27.5,-15.7,144.8,-35.7,50.9,-13.9,36.9,-110.0,-26.7,-62.2,1.0
147.5,-40.7,46.7,-16.2,122.7,-49.0,29.7,-22.4,152.1,-35.7,53.0,-0.8,39.5,-110.0,-27.0,-96.7,1.0
147.5,-36.0,48.2,-16.2,122.7,-47.5,31.1,-23.9,152.1,-30.0,54.4,-14.4,39.5,-110.0,-26.1,-41.2,99.0
147.5,-44.4,48.0,-16.0,122.7,-60.5,30.1,-11.1,152.1,-38.0,53.4,30.8,49.1,-110.0,-26.3,-41.2,99.0
147.5,-44.4,49.0,26.0,122.7,-60.5,30.5,-39.8,152.1,-38.0,53.0,30.8,49.1,-110.0,-26.3,-96.7,99.0
147.5,-44.4,48.7,26.0,122.7,-60.5,30.3,-22.4,152.1,-38.0,52.7,16.9,49.1,-101.8,-25.9,-88.1,99.0
147.5,-44.4,47.5,26.0,122.7,-60.5,29.5,-39.8,152.1,-38.0,51.8,16.9,49.1,-101.8,-26.7,-56.7,2.0
135.7,-44.4,46.3,26.0,113.8,-60.5,27.7,54.1,142.9,-38.0,49.9,16.9,49.1,-101.8,-27.7,-83.1,2.0
135.7,-44.4,45.5,26.0,110.0,-60.5,26.8,-17.6,142.9,-38.0,48.6,16.9,49.1,-101.8,-29.6,-83.1,2.0
133.8,-31.0,46.2,84.0,110.0,-47.0,27.9,-31.0,146.1,-36.6,49.5,105.5,35.9,-101.8,-31.7,-83.1,2.0
133.8,-32.7,46.2,84.0,110.0,-43.5,28.5,-31.0,146.1,-29.6,51.0,-17.0,44.6,-101.8,-33.4,-83.1,2.0
133.8,-38.3,46.0,39.8,110.0,-45.4,28.7,-31.0,146.1,-33.0,51.2,-18.1,44.6,-98.8,-33.6,-83.1,2.0
133.8,-38.3,46.2,39.8,110.0,-45.4,29.1,-31.0,146.1,-33.0,51.8,-18.1,44.6,-95.5,-32.5,-92.0,2.0
133.8,-38.3,45.8,-17.0,110.0,-45.4,28.9,-31.0,146.1,-37.5,51.9,123.9,44.6,-95.5,-30.6,20.0,2.0
133.8,-38.3,45.5,-12.8,108.6,-45.4,29.1,-38.8,146.1,-37.5,51.9,-24.2,52.1,-95.5,-27.3,20.0,2.0
129.9,-38.3,45.8,-10.9,107.1,-45.4,29.6,-38.8,144.3,-37.5,52.3,121.2,52.1,-97.2,-29.9,20.0,2.0
129.4,-38.3,46.1,-10.9,107.1,-45.4,30.2,-20.0,141.6,-37.5,52.7,102.2,52.1,-104.4,-31.6,4.4,2.0
129.4,-32.4,46.2,-12.5,107.1,-45.2,30.0,73.6,141.6,-37.5,53.0,102.2,68.8,-104.4,-26.9,-30.0,2.0
129.4,-28.8,46.8,95.1,110.4,-42.6,29.8,73.6,139.4,-37.5,52.7,102.2,68.8,-122.2,-27.9,-30.0,2.0
130.3,-28.8,47.3,95.1,110.4,-42.6,30.7,74.4,137.7,-29.2,53.4,102.2,68.8,-122.2,-31.9,-30.0,2.0
130.3,-30.9,47.6,95.1,110.4,-42.6,30.9,74.4,138.0,-30.3,54.0,102.2,68.8,-122.2,-35.5,-99.4,99.0
130.3,-45.0,46.5,95.1,110.4,-62.0,29.2,74.4,149.2,-51.2,52.6,102.2,68.8,-122.2,-33.8,-99.4,99.0
130.3,-45.0,45.5,-22.4,110.4,-62.0,27.6,-40.6,149.2,-51.2,51.2,-18.7,68.8,-122.2,-32.8,7.3,99.0
130.3,-45.0,44.4,-37.1,110.4,-62.0,28.1,-40.6,149.2,-51.2,51.0,-18.7,67.6,-122.2,-37.3,7.3,99.0
130.3,-45.0,43.2,-37.1,109.0,-62.0,27.7,-40.6,149.2,-51.2,50.9,-18.7,29.8,-112.2,-35.5,7.3,1.0
128.6,-45.0,42.3,-37.1,109.0,-62.0,26.9,-40.6,149.2,-51.2,50.8,-18.7,35.3,-93.8,-33.1,5.0,1.0
128.6,-45.0,40.5,-37.1,109.0,-62.0,26.1,-40.6,149.2,-51.2,50.6,-19.5,36.4,-93.8,-32.5,5.0,1.0
126.0,-44.6,40.8,-37.1,108.4,-54.8,26.2,-40.6,136.6,-40.6,52.0,-19.5,43.0,-87.4,-30.9,5.0,1.0
121.7,-44.6,41.6,-19.6,108.4,-54.8,27.5,-32.4,136.6,-31.9,53.5,-16.2,49.0,-87.8,-29.0,-78.2,1.0
122.0,-41.9,42.2,-19.6,107.5,-54.8,27.2,-47.3,140.7,-36.9,53.5,105.6,49.0,-97.3,-27.6,-78.2,1.0
122.1,-45.9,41.7,-19.6,107.5,-56.1,27.0,-47.3,141.0,-36.9,53.6,-24.1,61.9,-110.6,-26.4,-50.0,1.0
128.8,-45.9,40.8,-21.0,107.5,-56.1,25.9,-47.3,146.1,-36.9,52.6,-33.0,61.9,-110.6,-23.7,-50.0,1.0
128.8,-49.1,40.2,-38.8,107.5,-56.1,26.2,8.4,146.1,-36.9,52.3,-33.0,61.9,-110.6,-22.4,26.6,1.0
128.8,-49.1,39.7,-38.8,107.5,-56.1,26.7,8.4,146.1,-36.9,52.0,-33.0,61.9,-110.6,-20.3,26.6,1.0
128.8,-49.1,38.4,-38.8,102.4,-56.1,26.0,8.4,146.1,-36.9,51.0,-33.0,61.9,-110.6,-16.8,26.6,1.0
128.8,-49.1,38.6,-17.0,102.4,-56.1,26.3,8.4,146.1,-36.7,51.3,-15.9,61.9,-110.8,-19.0,26.6,1.0
128.8,-49.1,39.3,-17.0,102.4,-50.0,26.8,8.4,146.1,-33.8,51.5,-15.9,60.5,-110.8,-17.8,-68.8,1.0
132.9,-49.1,41.5,-17.0,110.4,-50.4,28.9,-33.8,144.2,-25.5,53.5,-15.9,73.7,-110.8,-15.0,-68.8,1.0
132.9,-37.6,42.8,-17.0,110.4,-56.7,28.6,-33.8,144.2,-33.8,53.5,111.9,73.7,-163.4,-22.9,-68.8,99.0
132.9,-37.6,42.9,-17.0,110.4,-56.7,28.6,-33.8,144.2,-33.8,53.6,111.9,73.7,-163.4,-26.5,-68.8,99.0
132.9,-42.9,43.3,-32.2,110.4,-61.7,27.1,-39.4,144.2,-41.8,53.3,-17.6,73.7,-163.4,-32.0,-9.4,99.0
132.9,-42.9,42.8,-32.2,110.4,-61.7,25.5,-39.4,144.2,-41.8,52.5,-23.8,73.7,-163.4,-33.8,-9.4,2.0
132.9,-42.9,42.4,-32.2,110.4,-71.6,22.6,-39.4,144.2,-41.8,52.2,-23.8,73.7,-163.4,-39.2,-9.4,2.0
125.9,-42.9,40.6,-32.2,103.9,-71.6,19.6,-39.4,143.7,-41.8,50.5,-23.8,62.0,-163.4,-46.0,-82.2,2.0
125.9,-42.9,40.6,-26.8,103.9,-71.6,19.8,-17.2,143.7,-41.8,50.9,-23.8,47.8,-117.1,-40.4,-83.1,2.0
125.3,-42.9,40.7,-26.8,101.8,-71.6,20.1,-17.2,137.3,-41.8,50.8,-23.8,47.8,-117.1,-40.3,-83.1,2.0
122.1,-42.3,40.8,-14.1,104.0,-71.6,21.2,-17.2,137.3,-40.5,51.5,-23.8,33.3,-117.1,-40.0,-87.4,2.0
122.1,-42.3,41.9,-14.1,104.0,-71.6,22.0,-17.2,139.4,-37.0,52.5,-19.7,33.3,-102.1,-37.4,-87.4,2.0
130.5,-38.9,42.3,99.3,104.0,-53.9,24.0,-17.2,144.4,-31.8,52.8,-23.8,40.2,-92.1,-34.3,-83.3,2.0
130.5,-38.9,42.7,99.3,104.0,-53.9,25.0,-43.3,144.4,-32.2,52.7,-23.8,40.2,-92.1,-32.9,-83.3,2.0
130.5,-38.9,42.9,-32.1,104.0,-53.9,24.6,-43.3,144.4,-32.2,52.6,-23.8,40.2,-92.1,-31.6,-83.3,2.0
130.5,-38.9,42.9,-32.1,104.0,-53.9,23.9,-39.1,144.4,-32.2,51.8,-23.8,40.2,-92.1,-31.8,-78.6,2.0
130.5,-37.6,43.5,85.4,102.0,-53.9,24.4,-39.1,144.4,-32.2,52.0,-23.8,40.2,-91.9,-31.9,-78.6,2.0
130.5,-37.6,42.9,85.4,103.2,-52.2,24.3,-44.0,144.4,-32.2,51.2,-23.8,40.2,-93.6,-32.4,-87.2,2.0
131.8,-37.0,44.8,77.2,115.6,-46.3,26.3,-39.4,148.0,-32.2,53.0,-17.6,40.7,-93.6,-31.8,-87.2,2.0
131.8,-43.3,43.7,77.2,115.6,-51.0,26.6,-37.9,151.3,-39.1,53.0,-17.6,40.7,-93.6,-32.3,-88.2,99.0
131.8,-43.3,43.0,85.4,115.6,-52.2,26.8,-37.9,151.3,-39.1,52.5,-9.0,40.7,-93.6,-32.7,-81.0,99.0
131.8,-54.3,41.8,41.2,115.6,-56.9,26.6,-24.2,151.3,-39.1,52.5,-17.4,40.7,-93.6,-32.6,-81.0,99.0
131.8,-54.3,40.9,41.2,115.6,-56.9,26.1,-24.2,151.3,-39.1,52.3,-16.6,40.7,-93.6,-32.3,-74.7,99.0
131.8,-54.3,40.1,41.2,115.6,-56.9,26.7,-42.4,151.3,-39.1,53.1,-17.4,40.7,-90.2,-31.7,-74.7,1.0
121.2,-54.3,38.2,-27.6,110.5,-56.9,24.9,-42.4,151.3,-39.1,51.4,-17.4,33.2,-91.0,-33.1,-74.7,1.0
121.2,-54.3,38.4,-14.1,104.4,-56.9,24.5,76.8,143.7,-36.3,51.2,-0.4,30.0,-91.0,-33.0,-76.4,1.0
117.6,-54.3,39.1,-14.1,99.5,-56.9,25.1,-21.7,143.7,-28.8,52.3,-0.4,30.2,-91.0,-32.7,-74.7,1.0
117.6,-40.4,39.7,-14.1,102.5,-47.0,25.5,-21.7,143.7,-30.5,52.6,-0.4,35.9,-91.2,-32.6,17.1,1.0
120.6,-40.4,40.1,-14.1,108.5,-45.3,25.9,-21.7,141.5,-30.5,53.4,-0.4,35.9,-91.2,-32.6,-84.2,1.0
123.5,-42.2,40.6,57.5,108.5,-61.6,25.6,-21.7,141.5,-37.8,52.9,-17.1,35.9,-91.2,-32.7,-84.2,1.0
123.5,-46.1,39.7,57.5,108.5,-61.6,25.1,18.3,141.5,-39.1,52.2,-17.1,35.9,-94.1,-33.4,-84.2,1.0
123.5,-46.1,39.9,17.7,108.5,-61.6,25.5,18.3,141.5,-39.1,52.3,-20.0,35.9,-94.1,-33.7,-84.2,1.0
123.5,-46.1,39.5,57.5,108.5,-61.6,25.0,18.3,150.4,-39.1,52.1,-20.0,35.9,-94.1,-34.1,16.9,1.0
123.5,-46.1,40.1,-31.6,108.5,-61.6,24.9,-40.3,150.4,-39.1,52.8,-20.0,35.8,-94.1,-33.5,16.9,1.0
123.5,-46.1,40.0,-29.7,106.9,-61.6,24.8,58.0,150.4,-39.1,52.1,-14.8,35.8,-94.1,-33.5,5.3,1.0
123.0,-46.1,41.0,-29.7,106.9,-48.6,25.0,58.0,150.4,-39.1,52.4,-7.1,34.4,-94.1,-33.4,-79.4,1.0
138.1,-40.4,44.3,-18.7,116.8,-44.8,28.0,58.0,154.3,-33.9,55.8,-8.0,47.9,-89.0,-30.4,-79.4,1.0
138.1,-34.4,45.1,-18.7,116.8,-45.0,28.6,-40.0,154.3,-26.7,56.8,-8.0,47.9,-89.6,-29.5,-79.4,99.0
138.1,-41.0,43.9,-18.2,116.8,-57.5,27.9,-40.0,154.3,-42.7,55.6,-12.0,47.9,-92.0,-30.0,-85.0,99.0
138.1,-41.5,43.3,-29.9,116.8,-57.5,27.4,-43.9,154.3,-42.7,53.6,-12.0,47.9,-92.0,-30.9,-85.0,99.0
138.1,-41.5,43.5,-29.9,116.8,-57.5,27.6,-28.2,154.3,-42.7,53.9,-12.0,47.9,-92.0,-31.1,-65.0,2.0
138.1,-41.5,42.4,-29.9,116.8,-57.5,27.0,-28.2,154.3,-42.7,53.4,-12.0,47.9,-92.0,-31.4,-65.0,2.0
126.4,-41.5,39.5,-29.9,111.3,-57.5,23.7,-28.2,140.1,-42.7,50.0,-12.0,34.9,-92.2,-33.8,-65.0,2.0
125.3,-41.5,38.5,-24.6,111.3,-57.5,22.7,-35.2,139.8,-42.7,48.7,-21.7,34.6,-92.2,-34.8,-65.0,2.0
125.3,-42.2,38.4,-23.5,111.3,-54.8,23.2,-33.0,139.8,-42.6,49.3,-13.6,34.6,-92.4,-34.3,-86.4,2.0
125.3,-42.2,38.6,-21.3,111.3,-53.7,23.6,-37.1,139.8,-34.2,51.0,-24.3,38.9,-93.5,-33.5,-11.0,2.0
123.7,-42.2,38.1,-24.6,110.5,-53.7,23.1,-37.2,139.8,-34.2,50.7,-24.3,38.9,-93.5,-32.4,-11.0,2.0
122.7,-42.2,38.5,-30.3,110.5,-56.8,23.4,-43.6,138.5,-34.2,50.6,-24.3,38.9,-93.5,-31.5,-11.0,2.0
122.7,-42.2,38.9,100.4,110.5,-56.8,24.1,-43.6,138.5,-34.2,50.9,-23.2,38.9,-93.5,-30.6,-11.0,2.0
124.3,-42.2,40.1,100.4,110.5,-56.8,24.8,-43.6,138.5,-34.2,51.5,-23.2,38.9,-93.5,-28.9,-11.0,2.0
124.3,-41.6,41.6,-30.3,110.5,-56.8,24.7,-43.6,138.5,-34.2,51.7,-23.2,38.9,-93.5,-28.1,-70.5,2.0
124.3,-41.6,42.0,-30.3,105.0,-56.8,24.5,-43.6,138.5,-33.2,50.9,-23.2,38.2,-87.9,-28.3,-70.5,2.0
124.3,-36.2,42.6,108.5,99.9,-56.8,24.8,-41.6,137.4,-31.4,50.8,-22.1,37.5,-89.0,-29.2,-79.1,2.0
125.6,-33.6,43.7,101.4,110.5,-46.3,25.8,-41.6,146.8,-30.0,51.6,-19.1,42.1,-89.0,-29.3,-79.1,2.0
125.6,-37.1,43.4,-27.7,110.5,-60.7,25.3,-37.4,146.8,-35.8,51.2,-19.1,42.1,-89.0,-30.0,-79.1,99.0
125.6,-49.4,41.9,-27.7,110.5,-64.3,24.0,-36.3,146.8,-51.9,49.7,-19.1,42.1,-95.6,-31.7,-79.1,99.0
125.6,-49.4,41.4,-27.7,110.5,-64.3,23.4,89.4,146.8,-51.9,48.9,-19.1,42.1,-95.6,-32.5,-79.1,99.0
125.6,-49.4,41.0,-27.7,110.5,-64.3,23.5,89.4,146.8,-51.9,49.2,-19.1,42.1,-95.6,-32.3,-77.7,99.0
130.5,-49.4,40.2,-42.0,110.5,-64.3,22.8,-46.8,146.8,-51.9,48.9,49.0,42.1,-95.6,-32.2,-77.7,1.0
130.5,-49.4,39.7,6.0,106.8,-64.3,21.9,-46.8,137.9,-51.9,47.9,-19.8,35.4,-95.6,-32.3,-69.3,1.0
130.5,-49.4,39.8,-2.7,106.8,-64.3,22.0,-46.8,137.9,-51.9,48.3,-15.8,35.4,-95.6,-32.2,-69.3,1.0
130.5,-42.7,40.7,-2.7,106.8,-49.0,22.2,-36.3,136.9,-35.8,48.9,-16.2,33.0,-90.4,-31.7,-82.1,1.0
130.5,-42.7,40.9,-19.2,106.8,-48.2,22.8,80.2,136.9,-31.8,49.5,-16.2,56.7,-90.4,-28.7,-82.1,1.0
130.5,-42.7,41.2,-19.2,100.4,-48.2,22.6,-39.9,136.9,-31.7,49.7,-16.2,63.7,-90.4,-25.2,-82.1,1.0
128.5,-37.1,41.8,-19.2,100.4,-55.0,22.5,-39.9,138.2,-38.0,49.4,-14.6,63.7,-90.4,-23.4,-82.1,1.0
128.5,-37.1,41.5,-19.2,103.0,-57.6,22.3,-39.9,138.2,-39.5,49.5,-20.4,63.7,-90.4,-22.1,-82.1,1.0
131.4,-40.0,41.5,94.5,111.4,-57.6,22.2,23.9,147.2,-39.5,49.3,-23.3,63.7,-90.4,-20.5,-78.5,1.0
131.4,-40.0,41.0,94.5,111.4,-57.6,22.2,23.9,147.2,-39.5,49.6,-23.3,63.7,-85.8,-19.1,-72.8,1.0
131.7,-40.0,41.2,-29.3,111.4,-57.6,21.9,23.9,147.2,-39.5,49.6,-23.3,63.7,-82.3,-20.7,-72.8,1.0
131.7,-40.0,41.4,-29.3,111.4,-57.6,22.3,23.9,147.2,-39.5,50.0,119.1,53.0,-82.3,-23.4,-72.8,1.0
131.7,-40.0,41.2,-29.3,111.4,-57.6,22.4,23.9,147.2,-39.5,50.4,119.1,45.0,-82.7,-24.5,15.8,1.0
131.7,-40.0,43.2,96.1,111.4,-52.7,24.0,67.4,147.2,-37.2,52.8,112.5,50.2,-82.7,-23.9,15.8,1.0
131.7,-39.3,43.5,-14.9,108.0,-51.8,24.2,67.4,140.8,-35.9,53.3,-22.4,50.2,-83.3,-24.4,-59.6,99.0
131.7,-47.0,43.9,-14.9,101.2,-62.2,24.4,67.4,140.6,-39.3,53.6,-7.1,50.2,-92.5,-25.0,-59.6,99.0
