12.5ch1,16.5ch1,25.0ch1,33.0ch1,12.5ch2,16.5ch2,25.0ch2,33.0ch2,12.5ch3,16.5ch3,25.0ch3,33.0ch3,12.5ch4,16.5ch4,25.0ch4,33.0ch4,label
283.5,110.75,164.85,107.25,307.55,147.60000000000002,220.3,75.25,416.5,203.35,562.25,117.55,263.85,171.9,212.5,66.3,1.0
245.15,145.95,132.0,76.5,264.0,147.0,218.95,104.14999999999999,428.84999999999997,143.55,458.85,136.25,267.04999999999995,157.15,161.0,69.65,1.0
268.05,214.55,93.75,93.65,241.1,178.45000000000002,175.8,76.15,370.95000000000005,148.8,379.15,77.19999999999999,272.9,252.25,105.2,48.6,99.0
252.10000000000002,218.60000000000002,183.5,84.0,202.8,207.5,131.35,122.25,219.6,127.45,258.2,75.25,156.10000000000002,179.35,68.45,36.5,2.0
159.10000000000002,258.2,188.05,108.60000000000001,64.8,332.75,34.3,169.75,127.75,228.79999999999998,108.19999999999999,105.7,114.35000000000001,207.15,102.1,41.0,2.0
186.39999999999998,225.1,136.4,102.85,235.55,253.55,63.5,84.55000000000001,179.0,258.05,99.5,108.69999999999999,106.0,183.55,95.3,41.75,2.0
179.0,275.4,113.25,93.75,160.4,248.95,104.25,139.45,192.85,406.2,102.55,70.8,127.3,209.6,86.25,40.9,2.0
270.95000000000005,251.95000000000002,69.95,79.75,285.3,305.65,236.2,111.85000000000001,294.45000000000005,396.09999999999997,146.64999999999998,47.199999999999996,212.85,195.95,109.80000000000001,24.650000000000002,2.0
216.6,319.4,71.4,70.3,295.55,358.7,196.55,117.45,218.0,521.5,110.64999999999999,56.650000000000006,208.85,311.15,110.4,39.65,2.0
274.15,336.0,67.0,98.95,273.15,372.75,193.65,131.7,349.4,563.8,116.45,46.1,276.85,325.45,99.5,76.7,2.0
223.75,260.55,102.7,54.1,179.8,330.55,179.10000000000002,118.95,245.05,443.2,114.2,35.7,188.05,247.54999999999998,130.85,83.9,2.0
223.3,318.75,155.5,77.25,156.65,277.0,161.35,226.45,187.14999999999998,469.05,230.25,69.05,142.75,268.35,150.2,77.9,2.0
338.15,276.20000000000005,166.0,104.7,233.5,173.95,165.4,193.05,303.85,454.7,188.05,82.35,234.2,204.35,156.75,78.45,2.0
414.3,269.6,195.55,33.9,275.6,51.6,104.6,117.75,346.9,432.70000000000005,206.9,68.4,269.85,165.75,148.3,78.15,2.0
400.6,93.85,168.9,90.85,393.95000000000005,99.95,96.15,97.85,314.35,297.4,122.9,124.9,200.15,128.1,101.35,124.65,2.0
360.95000000000005,262.9,81.4,103.6,330.20000000000005,109.85,167.65,34.05,232.85,350.34999999999997,121.4,145.5,219.15,176.25,75.7,117.9,2.0
311.15000000000003,267.95,106.4,133.35,207.95,262.15,239.2,141.3,194.35000000000002,499.75,71.2,112.30000000000001,211.9,321.45,92.4,121.75,2.0
368.55,278.45,59.45,141.35,307.1,313.8,141.1,76.3,323.15,441.35,83.5,116.60000000000001,258.25,355.25,68.75,93.1,2.0
326.0,405.3,104.55000000000001,115.6,282.5,270.6,139.75,93.8,236.45,504.85,159.05,80.75,189.35000000000002,367.5,92.9,46.55,2.0
333.70000000000005,260.85,92.6,136.95,251.35000000000002,310.75,99.8,122.0,260.05,454.65000000000003,130.5,156.0,183.05,366.35,77.85,56.05,99.0
221.5,230.95,125.55,84.35,268.85,348.6,69.1,33.45,343.9,442.0,202.85000000000002,97.65,120.55,388.54999999999995,120.1,56.4,1.0
300.55,43.800000000000004,123.9,107.35,368.29999999999995,268.75,96.6,110.14999999999999,569.05,177.1,341.15,101.05000000000001,204.20000000000002,227.54999999999998,157.5,53.3,1.0
284.6,170.25,150.0,75.0,332.25,156.15,153.7,47.3,585.8499999999999,226.3,469.45,77.55,185.2,272.85,198.75,33.05,1.0
220.85000000000002,211.35,153.25,31.25,330.2,126.89999999999999,176.7,86.35,560.8,262.65,519.35,88.35,163.54999999999998,257.85,235.35000000000002,87.9,1.0
292.75,244.8,214.55,82.05000000000001,277.0,114.35,169.0,96.55,505.6,290.45,585.15,94.35,229.54999999999998,242.25,267.45000000000005,60.3,1.0
382.45000000000005,243.95000000000002,220.95,97.44999999999999,296.4,133.45,148.9,67.15,513.1,281.65,598.75,108.60000000000001,284.5,311.65,271.55,63.6,1.0
241.79999999999998,306.75,268.4,90.75,249.3,194.2,161.60000000000002,63.35,455.45,370.3,593.25,46.6,163.65,326.15,279.4,47.7,1.0
211.55,172.20000000000002,215.54999999999998,99.1,256.7,295.9,162.35000000000002,86.5,536.15,289.54999999999995,516.9,24.0,147.2,254.15,227.05,49.75,1.0
212.9,165.8,91.0,90.7,208.25,207.85,223.3,81.6,511.65,178.4,415.6,74.4,117.4,237.0,137.35,74.35,1.0
164.25,240.55,79.44999999999999,83.6,201.5,205.2,219.3,91.35,476.70000000000005,180.85000000000002,411.25,65.0,105.0,268.75,158.65,71.9,1.0
204.85000000000002,194.75,88.95,66.25,199.4,184.5,219.2,26.549999999999997,434.85,161.85,422.04999999999995,71.35,99.7,193.35,172.45,18.450000000000003,1.0
192.25,117.4,87.1,63.95,185.65,184.55,153.3,68.80000000000001,391.40000000000003,67.45,427.8,77.95,57.95,150.75,162.1,61.8,1.0
150.65,188.65,75.75,32.3,298.35,125.5,156.6,79.94999999999999,441.45,114.10000000000001,466.5,63.5,116.9,165.9,165.39999999999998,62.599999999999994,1.0
224.3,299.6,117.1,104.94999999999999,517.6,293.65,163.8,107.45,554.85,289.5,508.5,79.4,219.5,240.55,183.2,66.0,1.0
221.45,228.8,92.95,113.1,469.34999999999997,197.9,211.0,133.75,590.3499999999999,254.85000000000002,534.8,121.85,233.8,168.8,214.75,69.6,99.0
220.25,245.5,163.7,100.19999999999999,455.79999999999995,165.25,202.85,44.7,512.05,216.4,466.7,111.5,226.35,176.1,190.3,46.55,99.0
254.10000000000002,217.35000000000002,125.45,138.8,447.29999999999995,146.95000000000002,231.0,132.14999999999998,444.45000000000005,266.05,428.9,109.75,194.2,252.04999999999998,236.15,119.15,99.0
233.85,171.7,235.05,163.65,138.2,159.0,233.9,166.25,192.3,107.1,400.35,185.45,132.1,89.35,230.55,101.25,99.0
368.05,281.35,153.35000000000002,121.0,97.35,157.2,122.0,119.44999999999999,150.5,94.0,185.55,150.85000000000002,163.95,94.10000000000001,76.1,81.95,99.0
202.5,300.2,203.2,131.75,660.45,896.5,872.0999999999999,475.55,159.85000000000002,359.0,154.85,144.75,290.15,312.65,752.8499999999999,225.95,99.0
300.35,372.1,214.65,141.55,932.2,1047.45,700.0,448.05,231.39999999999998,434.0,154.9,136.05,222.5,266.2,765.7,238.39999999999998,99.0
209.8,444.09999999999997,146.95,130.7,1375.15,463.0,984.0,685.2,236.05,478.6,147.8,117.65,418.5,496.25,790.5,278.6,99.0
121.85000000000001,331.4,156.55,109.8,1360.1,494.70000000000005,825.6,684.25,138.15,369.40000000000003,140.95,86.75,400.6,394.70000000000005,846.95,320.79999999999995,99.0
209.8,458.0,134.45,109.85,1246.6,424.0,911.0,735.75,231.35000000000002,406.75,154.39999999999998,47.150000000000006,534.0,422.9,587.8,277.05,99.0
338.4,258.8,127.5,143.6,1196.3,504.29999999999995,336.5,645.65,308.2,384.65,145.55,90.8,457.65,532.65,595.5,410.35,99.0
339.25,250.95,190.15,104.3,813.1,689.15,436.95,733.5,363.9,257.2,186.55,77.05,401.25,545.5,446.45000000000005,396.2,99.0
496.25,285.25,91.15,120.75,983.9,608.2,211.0,620.35,583.0,275.2,108.65,99.1,405.29999999999995,494.45,396.9,364.15,99.0
529.25,351.6,87.55,248.89999999999998,847.3,633.45,320.1,351.4,590.6500000000001,300.4,70.8,155.45,480.1,450.84999999999997,353.45,370.5,99.0
442.09999999999997,390.6,114.6,208.3,772.4,992.0,360.95000000000005,424.75,558.25,347.6,78.0,74.75,448.35,659.3499999999999,597.7,309.35,99.0
485.6,333.2,167.45000000000002,271.70000000000005,748.25,939.9000000000001,348.35,436.8,591.85,356.9,125.25,171.5,557.55,379.1,920.8,368.95,99.0
549.9,205.64999999999998,267.2,173.85,652.55,1085.9,330.1,335.15000000000003,517.45,226.7,321.8,106.55,733.75,536.75,1246.3000000000002,225.05,99.0
439.54999999999995,269.8,230.75,92.05,585.25,783.5,319.55,440.1,356.05,152.9,168.4,73.0,445.05,146.1,1237.15,274.6,99.0
230.25,294.3,245.75,119.35,808.0,586.9000000000001,677.9,301.05,200.05,261.6,246.6,92.60000000000001,341.9,319.9,1280.3,163.65,99.0
289.79999999999995,295.5,163.4,123.0,662.65,930.3,830.6500000000001,246.89999999999998,133.7,340.6,303.3,45.8,328.5,567.55,912.75,324.29999999999995,99.0
638.05,254.25,131.2,171.85,1141.55,995.3,1141.75,457.84999999999997,624.1,273.45,371.85,140.45,536.05,388.65,791.25,362.1,99.0
376.2,381.54999999999995,385.70000000000005,268.4,959.55,868.55,1042.15,318.29999999999995,293.3,273.1,396.20000000000005,124.35,129.3,401.25,783.95,415.8,99.0
758.05,348.25,311.4,206.6,1331.15,950.5999999999999,900.65,429.6,721.95,292.65,370.55,117.0,546.8499999999999,444.6,733.2,279.95,99.0
537.35,372.0,313.8,143.45,1044.95,665.5,1122.35,311.3,416.25,311.6,329.45,146.05,175.0,517.3,548.15,221.8,99.0
545.1,484.05,305.35,222.1,1184.25,741.75,547.0,415.5,495.1,398.8,284.29999999999995,114.25,573.6,515.9,618.2,262.1,99.0
623.0999999999999,479.35,317.05,188.05,1408.95,784.65,678.5,382.5,442.0,436.04999999999995,282.54999999999995,247.8,330.2,324.45,619.6,281.15,99.0
740.05,649.5999999999999,313.15,170.3,1071.65,871.0500000000001,450.9,676.35,725.5999999999999,586.0999999999999,274.3,210.1,583.65,417.95,435.6,285.55,99.0
743.8499999999999,792.35,266.75,160.65,1007.55,793.95,775.75,463.04999999999995,504.55,588.2,177.25,239.45000000000002,691.9,480.0,538.25,290.0,99.0
776.05,742.05,214.55,166.7,607.55,557.2,1394.8000000000002,300.35,696.5,556.1,249.0,245.75,901.15,419.0,320.6,378.45,99.0
533.9000000000001,668.1,129.6,171.3,832.4,565.0,1476.15,288.55,597.8499999999999,519.75,204.9,173.4,577.6500000000001,374.2,347.2,500.2,99.0
440.0,430.15,261.5,129.0,690.5999999999999,550.4499999999999,1381.45,244.6,505.75,394.45,220.60000000000002,164.64999999999998,498.40000000000003,308.7,332.35,477.6,99.0
339.4,453.65000000000003,206.05,165.7,588.2,549.0,1345.15,362.55,535.5,236.6,213.95,123.14999999999999,475.35,742.75,361.15000000000003,451.34999999999997,99.0
503.85,467.9,201.45,172.05,737.1,513.4000000000001,1330.35,329.95,600.2,193.5,236.7,147.60000000000002,537.75,246.9,330.0,437.04999999999995,99.0
699.7,468.05,226.2,179.05,632.6,510.65,1275.05,341.4,646.5999999999999,341.3,230.55,120.75,749.55,346.05,454.15000000000003,611.2,99.0
415.70000000000005,421.85,137.9,205.45,449.75,405.9,238.15,329.25,384.9,133.25,44.6,91.0,279.8,158.65,378.85,567.05,99.0
359.34999999999997,468.35,193.45,241.65,857.25,435.70000000000005,188.1,374.8,624.0,187.7,152.7,52.1,681.7,681.8,405.85,510.2,99.0
418.6,269.15,177.25,231.89999999999998,895.8,744.0,333.6,384.3,435.5,193.8,162.45,50.900000000000006,573.75,574.1500000000001,386.5,785.4000000000001,99.0
360.7,261.8,256.8,184.15,821.55,739.8499999999999,262.95,403.1,379.0,215.3,219.54999999999998,107.75,601.9,636.9,408.2,854.5,99.0
621.0999999999999,212.45000000000002,248.5,78.95,1035.95,879.55,263.35,428.34999999999997,483.7,225.8,265.55,51.2,625.95,641.0,423.40000000000003,839.75,99.0
336.45,265.55,180.8,349.1,978.65,839.55,747.25,500.1,565.2,203.0,292.7,54.4,584.6500000000001,735.75,572.8,775.5,99.0
354.7,340.45,229.25,409.25,1252.85,905.95,411.0,473.8,439.25,128.3,235.89999999999998,127.35,499.9,639.6,620.9,582.85,99.0
505.5,387.65,270.75,368.35,1231.65,1003.2,468.65,570.85,430.25,214.5,263.45000000000005,97.05,463.65,483.6,547.85,429.55,99.0
637.2,388.45,355.15,583.4,1216.65,837.65,451.54999999999995,418.0,394.95,214.6,234.39999999999998,81.35,143.15,474.04999999999995,650.2,302.29999999999995,99.0
1166.0,549.0,842.5,1343.25,1226.1,541.1,612.7,442.95,407.8,309.4,135.3,124.8,468.75,467.79999999999995,792.15,172.75,99.0
1030.85,527.5,827.75,1244.05,1166.15,538.75,526.45,617.95,360.0,342.45,97.8,87.3,603.05,524.65,570.0999999999999,316.0,99.0
1099.4,522.8,978.85,1223.75,1116.3000000000002,777.0,308.9,743.2,345.1,324.25,76.4,80.85,721.4,294.5,254.05,259.95,99.0
1353.75,458.1,1074.7,1161.5,1278.25,800.0999999999999,325.35,610.05,375.1,362.0,94.15,92.25,667.7,508.95,323.1,277.1,99.0
1248.3000000000002,607.8,1049.5,1098.8,1062.5500000000002,1194.85,375.4,531.2,306.9,452.45,107.85,112.85,635.85,360.45,299.9,128.75,99.0
391.2,919.7,1031.6,620.05,699.1500000000001,1488.6,500.79999999999995,345.9,349.9,496.54999999999995,126.9,96.0,490.35,671.9,439.70000000000005,90.19999999999999,99.0
426.40000000000003,529.3499999999999,1860.1000000000001,990.5999999999999,711.4,1453.1,971.0999999999999,356.1,225.85000000000002,490.90000000000003,206.2,169.45,255.25,785.85,416.95,241.85,99.0
633.55,509.7,1843.6999999999998,991.55,920.95,1472.1,1094.35,544.05,243.60000000000002,480.5,195.7,200.6,270.2,724.35,569.0,360.35,99.0
927.75,818.3,1681.6,991.5,938.15,1504.35,1127.55,600.55,258.75,530.25,170.2,184.75,280.65,935.55,419.2,274.5,99.0
614.3,966.75,1708.8000000000002,945.6,673.75,1612.6,1213.65,711.0,157.6,403.4,184.25,163.95,445.55,1146.6,462.6,477.55,99.0
550.5,774.15,1653.85,851.2,564.85,1133.65,961.5,732.4000000000001,156.3,241.15,64.05000000000001,109.7,673.95,1149.05,507.55,544.6500000000001,99.0
243.3,726.95,1827.0,867.1,637.9,814.7,1338.1,644.55,318.05,249.65,118.9,120.6,703.8,1281.6,387.0,516.75,99.0
237.89999999999998,704.8,300.9,108.6,782.5999999999999,875.0999999999999,240.45,451.9,305.9,387.45000000000005,75.25,114.44999999999999,736.3,1373.55,141.7,521.55,99.0
427.15,630.2,243.75,152.5,769.5,999.85,465.20000000000005,469.35,380.35,208.7,110.1,67.65,541.25,904.5,316.0,234.35000000000002,99.0
362.84999999999997,388.95000000000005,335.04999999999995,107.3,310.15000000000003,953.6,487.9,557.85,373.2,225.55,58.55,99.05000000000001,324.54999999999995,737.5999999999999,192.3,150.9,99.0
296.1,241.8,88.5,92.15,505.1,753.6500000000001,470.2,434.3,367.85,149.35,141.35,95.35,429.05,570.75,289.85,91.0,99.0
328.4,246.89999999999998,69.35,124.85,317.20000000000005,622.4,548.4,407.45,256.2,227.5,84.8,134.55,504.5,824.35,246.95000000000002,113.1,99.0
259.20000000000005,313.1,65.45,133.85,263.15,477.9,414.3,353.65,173.65,323.95000000000005,112.0,122.55,545.5999999999999,437.04999999999995,134.3,214.95000000000002,99.0
263.35,299.6,106.6,189.25,314.45,443.85,510.9,420.40000000000003,156.2,252.64999999999998,87.65,138.8,509.95000000000005,577.0,193.10000000000002,244.6,99.0
215.35000000000002,370.6,111.85,67.4,385.95000000000005,540.0,370.54999999999995,370.4,192.0,375.35,77.15,77.30000000000001,527.85,610.25,271.15,485.5,99.0
215.25,332.95000000000005,111.4,35.3,449.55,790.8,445.05,367.20000000000005,282.0,475.25,86.55,58.95,417.4,611.2,386.6,382.54999999999995,99.0
168.8,432.85,113.30000000000001,60.55,377.40000000000003,620.75,411.8,399.75,219.10000000000002,586.75,107.80000000000001,56.85,279.9,746.4000000000001,406.45000000000005,386.9,99.0
163.15,467.6,85.8,72.3,434.4,600.6,424.29999999999995,594.1,194.2,508.55,115.64999999999999,28.55,341.6,657.25,307.15,526.35,99.0
262.95,439.0,75.9,54.2,406.25,569.8,378.3,600.3,229.85,483.55,116.85,49.35,307.9,629.5,282.75,262.45,99.0
311.5,426.5,128.95,62.2,428.75,506.70000000000005,525.55,587.35,237.5,479.65,100.35,41.4,567.75,611.9,420.7,187.15,99.0
325.45,398.7,165.4,53.6,342.25,504.05,609.95,504.55,223.85,380.9,155.6,59.15,503.29999999999995,509.25,496.3,369.35,99.0
196.2,299.0,139.45,53.099999999999994,356.5,716.0,573.85,578.05,208.7,181.60000000000002,180.25,47.349999999999994,463.20000000000005,597.95,432.35,277.95000000000005,99.0
111.5,209.5,210.0,95.85,225.65,766.8,479.0,394.8,212.1,180.45,93.4,51.35,443.79999999999995,495.20000000000005,353.55,353.35,99.0
349.20000000000005,315.6,100.5,48.45,225.7,680.45,471.0,325.2,204.2,261.55,107.69999999999999,37.15,394.45,473.55,658.15,417.1,99.0
413.15,241.29999999999998,155.25,93.19999999999999,546.85,874.3,432.54999999999995,282.65,269.75,205.1,62.6,54.45,379.54999999999995,417.95,657.1,274.05,99.0
352.0,223.35,106.75,47.3,284.8,820.65,812.75,298.20000000000005,133.1,218.95,69.15,38.6,430.35,246.8,641.8499999999999,184.6,99.0
494.7,220.7,116.7,66.80000000000001,460.4,518.55,907.6,469.55,244.5,231.3,88.2,52.25,540.4,216.55,631.75,518.6500000000001,99.0
607.3,289.9,126.4,65.95,367.70000000000005,863.5,481.45,479.95,402.9,182.35,58.65,57.45,555.8,303.05,586.5,588.4,99.0
554.05,250.3,130.0,106.35000000000001,333.85,800.05,534.85,466.15000000000003,340.4,346.4,123.85,77.5,435.75,266.5,284.25,658.65,99.0
426.95,293.75,162.9,115.14999999999999,380.9,927.25,543.1,411.29999999999995,295.45,282.65,116.64999999999999,69.85,390.9,310.35,308.65,656.7,99.0
384.6,278.4,186.95,95.1,327.75,729.5999999999999,337.85,453.20000000000005,273.45,227.05,129.8,80.6,396.15,288.25,167.4,546.05,99.0
405.54999999999995,407.75,161.0,81.35000000000001,329.1,523.25,638.3499999999999,357.05,257.45000000000005,311.25,129.25,63.45,407.75,488.65,123.35,432.8,99.0
464.75,554.75,159.0,55.349999999999994,456.75,555.5,986.75,374.54999999999995,314.55,422.79999999999995,169.15,33.3,414.35,578.9,375.2,320.1,99.0
421.6,544.55,239.64999999999998,112.5,464.75,638.45,706.35,335.25,218.25,320.75,182.89999999999998,65.65,258.95,426.9,520.75,341.6,99.0
401.95,586.5,184.1,105.4,468.29999999999995,560.55,710.9000000000001,400.75,188.39999999999998,318.85,208.45,77.4,346.75,483.2,666.95,330.6,99.0
275.1,579.4,145.85,34.5,337.95,285.40000000000003,1125.35,343.75,201.39999999999998,238.05,212.4,57.45,394.05,512.6,643.1,329.35,99.0
363.0,502.75,160.7,118.55000000000001,440.95,579.75,900.6500000000001,191.15,371.05,192.45,173.9,63.85,440.90000000000003,508.54999999999995,588.25,323.1,99.0
367.15,352.45000000000005,127.80000000000001,178.45,693.4,617.75,525.55,411.35,380.35,126.95,146.7,150.85,392.95000000000005,479.15,641.3,211.45,99.0
258.05,278.55,108.4,115.6,557.5,623.0,601.35,218.9,277.95,175.15,92.2,97.69999999999999,352.04999999999995,467.95,629.6,254.55,99.0
285.9,207.14999999999998,165.15,226.4,603.5,859.2,358.9,327.65,248.04999999999998,168.4,87.9,159.65,290.3,450.20000000000005,441.55,242.89999999999998,99.0
137.25,313.25,214.95,170.65,613.55,714.8,300.4,426.0,231.85000000000002,276.0,93.9,97.65,137.35,393.4,389.5,378.75,99.0
134.55,373.0,210.8,133.35,561.55,768.4000000000001,612.25,324.25,315.05,351.75,105.55000000000001,83.9,229.04999999999998,526.35,539.6,233.70000000000002,99.0
327.85,384.3,254.0,177.45,734.25,455.05,839.4,823.5,462.8,380.0,62.800000000000004,71.9,363.25,653.7,279.5,354.2,99.0
253.25,424.4,188.6,85.75,572.6,334.6,685.15,503.4,448.29999999999995,399.25,124.80000000000001,43.05,335.95,697.75,238.6,305.5,99.0
196.7,452.70000000000005,110.25,64.1,488.5,444.6,709.9000000000001,496.1,423.70000000000005,331.04999999999995,71.6,83.9,282.9,562.4,382.45000000000005,390.6,99.0
194.55,299.2,106.55000000000001,99.5,600.75,506.9,613.35,487.09999999999997,352.95000000000005,303.2,94.9,31.400000000000002,105.85,472.3,292.34999999999997,439.70000000000005,99.0
246.55,189.7,121.95,71.1,614.05,377.35,567.9000000000001,599.1,325.8,204.60000000000002,132.7,48.650000000000006,268.5,302.65,320.85,254.45,99.0
303.4,232.75,195.85,102.0,662.2,360.85,548.5500000000001,703.85,368.75,148.05,201.5,51.85,385.65,296.6,395.7,258.55,99.0
306.9,279.65,203.45,59.15,720.35,532.1,497.3,704.1,378.75,123.25,196.35,92.6,313.9,256.05,422.35,220.2,99.0
363.55,260.35,206.64999999999998,82.7,748.95,447.95000000000005,347.7,712.7,388.0,142.25,203.8,97.5,288.35,323.5,415.5,225.8,99.0
393.0,306.15,190.89999999999998,122.0,501.75,571.0,415.8,700.5,368.75,149.60000000000002,213.6,52.2,272.6,269.9,397.79999999999995,174.35000000000002,99.0
492.2,401.85,104.75,76.9,590.15,304.05,192.2,630.7,400.1,211.95,146.15,61.2,495.75,367.0,430.65,76.95,99.0
337.55,412.1,75.15,90.4,535.8,377.45000000000005,525.65,687.85,286.6,218.85,95.55,62.150000000000006,417.79999999999995,357.6,309.85,84.65,99.0
251.95,356.95,297.7,158.9,499.95000000000005,477.45000000000005,387.35,339.85,305.2,239.60000000000002,193.55,174.6,385.75,414.15,118.6,173.15,99.0
407.5,290.05,242.3,93.55,798.0,464.05,262.95,232.8,452.55,398.70000000000005,190.05,48.35,419.95,504.0,212.05,151.95,99.0
411.20000000000005,297.55,250.3,98.85,707.9000000000001,587.75,277.4,188.25,466.0,481.9,199.75,86.4,494.04999999999995,577.65,133.8,209.85,99.0
432.85,291.6,228.35000000000002,79.8,738.45,588.05,278.7,153.4,436.29999999999995,496.54999999999995,180.4,47.25,636.2,488.84999999999997,291.15,155.85,99.0
414.65,286.75,257.0,61.75,685.95,568.55,258.05,155.89999999999998,389.7,485.95000000000005,183.5,33.85,351.45,474.5,272.1,174.15,99.0
350.45000000000005,281.15,217.05,95.0,474.25,355.6,385.7,208.14999999999998,242.89999999999998,466.35,154.75,35.55,332.4,299.1,301.05,158.5,99.0
221.2,310.45,103.45,41.55,145.45,256.3,473.9,139.15,247.35,442.29999999999995,127.55,135.7,432.8,254.25,301.15,159.1,99.0
245.89999999999998,294.3,133.75,84.4,147.14999999999998,253.35000000000002,444.5,175.35000000000002,206.9,217.7,121.55,57.85,468.0,257.75,335.29999999999995,154.15,99.0
194.65,361.54999999999995,252.3,89.45,146.05,273.45,333.75,269.95000000000005,248.3,211.05,199.0,107.25,477.5,245.05,349.25,196.75,99.0
175.3,542.3499999999999,191.2,84.39999999999999,192.95,247.05,386.54999999999995,338.3,258.4,324.8,181.45,99.75,416.4,285.2,494.5,182.85000000000002,99.0
156.5,514.85,230.0,64.44999999999999,97.5,261.55,98.35,280.0,252.85,342.35,201.64999999999998,78.9,393.45000000000005,259.45,497.5,166.75,99.0
195.54999999999998,498.1,136.8,68.8,265.3,263.0,184.20000000000002,301.5,195.8,330.0,162.05,89.25,363.7,160.85,326.75,166.7,99.0
379.29999999999995,467.75,118.19999999999999,122.85,436.3,459.4,142.85000000000002,313.54999999999995,320.54999999999995,297.35,73.15,95.1,404.95,182.0,334.55,149.39999999999998,99.0
391.09999999999997,418.54999999999995,77.15,43.75,310.65,489.05,176.3,86.7,297.05,310.85,54.95,53.45,390.4,280.05,251.05,163.7,99.0
330.79999999999995,247.25,117.15,81.35,275.65,505.7,378.8,214.60000000000002,265.05,271.75,86.0,114.25,346.20000000000005,241.75,232.0,220.10000000000002,99.0
246.10000000000002,127.05000000000001,205.2,104.05000000000001,295.5,611.4,462.85,120.8,197.45,251.85000000000002,133.1,87.05,383.75,468.85,225.15,246.14999999999998,99.0
160.85000000000002,145.2,112.4,81.45,178.55,548.7,358.75,147.75,143.75,304.75,75.1,63.0,249.3,267.8,145.45,263.0,99.0
146.15,37.85,150.3,106.3,415.95,451.35,383.4,192.54999999999998,241.5,218.95,137.4,37.35,304.15,240.10000000000002,207.14999999999998,270.85,99.0
125.35,94.15,203.45,105.35,260.35,492.45000000000005,331.15,110.35,184.1,269.4,140.8,60.0,179.65,295.95,239.10000000000002,221.6,99.0
275.7,247.39999999999998,75.5,24.0,227.75,452.8,307.35,94.94999999999999,316.7,283.4,72.3,72.2,205.85000000000002,349.6,208.5,231.5,99.0
262.0,200.1,209.25,50.599999999999994,293.25,273.7,344.15,90.65,324.9,182.9,146.55,72.69999999999999,168.7,341.25,436.29999999999995,189.55,99.0
221.10000000000002,152.45,113.44999999999999,129.85,191.45,264.6,228.0,190.35,197.89999999999998,133.14999999999998,65.75,152.6,285.9,270.2,94.15,83.9,99.0
262.55,261.3,128.7,101.9,452.5,378.1,258.25,270.0,232.2,229.20000000000002,122.30000000000001,130.2,341.45000000000005,179.45,100.9,164.75,99.0
343.5,392.75,142.15,155.25,563.0,614.8,327.35,224.6,245.65,346.15,133.3,157.3,548.3,286.35,369.0,120.5,99.0
537.25,313.6,78.7,101.5,642.5,217.85000000000002,279.0,244.6,439.1,270.4,136.05,127.25,581.6,269.9,283.4,192.14999999999998,99.0
384.45000000000005,269.1,157.1,42.900000000000006,516.1500000000001,275.85,210.60000000000002,191.05,257.79999999999995,228.5,145.8,90.2,510.85,281.7,387.05,368.9,99.0
354.25,317.25,79.85,79.9,393.95000000000005,267.6,222.89999999999998,197.5,187.2,220.79999999999998,147.55,125.8,419.85,315.8,237.5,236.45,99.0
391.34999999999997,288.1,171.75,75.15,324.45,383.45000000000005,452.5,303.3,243.55,226.6,122.35,117.30000000000001,488.6,302.4,205.2,250.0,99.0
370.1,266.15,202.55,65.7,286.15,142.55,391.9,224.4,224.2,200.6,191.14999999999998,114.75,357.7,302.4,218.64999999999998,330.45,99.0
291.5,215.25,201.60000000000002,72.85,283.0,111.65,352.15,219.79999999999998,250.7,90.8,211.0,130.7,217.3,160.85,284.8,270.7,99.0
153.7,248.5,208.45,79.3,207.15,245.5,466.45,205.29999999999998,168.35,170.3,168.60000000000002,129.9,164.2,206.04999999999998,352.75,209.3,99.0
102.19999999999999,332.2,203.25,99.5,422.05,369.04999999999995,257.1,263.0,258.8,188.9,221.65,128.6,149.55,135.15,361.95,161.5,99.0
262.75,329.4,194.25,57.150000000000006,541.1500000000001,605.75,300.2,277.35,249.75,180.25,216.75,115.5,238.7,198.8,374.85,138.8,99.0
184.85000000000002,330.75,204.95,51.85,453.75,512.5,458.75,341.45000000000005,200.9,209.25,236.05,72.4,125.85,202.8,357.3,194.25,99.0
317.95000000000005,394.1,279.25,102.65,455.84999999999997,588.0,633.05,338.75,206.0,243.95000000000002,292.25,98.55000000000001,115.94999999999999,315.1,384.1,58.6,99.0
318.85,233.8,201.35000000000002,70.1,269.0,559.8,571.6,358.65,190.15,186.7,219.55,43.25,161.75,184.95,263.85,79.4,99.0
190.9,254.4,157.65,45.5,257.1,417.4,632.45,323.75,178.25,238.5,141.65,37.7,146.5,188.8,158.75,176.89999999999998,99.0
212.95,309.5,208.3,41.15,188.65,196.14999999999998,758.0,405.45000000000005,197.0,454.54999999999995,125.30000000000001,37.7,226.2,355.25,148.25,155.45,99.0
400.5,383.04999999999995,155.75,57.7,100.7,406.79999999999995,673.05,329.54999999999995,156.6,432.55,116.85,60.150000000000006,175.85000000000002,435.45000000000005,184.05,151.9,99.0
369.25,319.15,141.6,91.35,228.95,245.45000000000002,457.65,319.4,186.7,378.5,87.45,40.55,150.05,342.15,175.55,176.05,99.0
343.95000000000005,278.75,180.5,85.19999999999999,248.25,211.9,320.55,315.8,217.15,358.5,156.25,83.8,124.05,327.35,153.8,53.65,99.0
